painting,71,0
mural,69,0
murals,66,0
fine,65,0
patronage,64,0
music,62,0
term,58,0
artistic,50,0
community,50,0
thumb,46,0
visual,44,0
wall,43,0
economics,41,0
sculpture,40,0
management,39,0
theatre,34,0
form,33,0
jealousy,32,0
popular,32,0
heritage,31,0
traditional,28,0
considered,26,0
literature,26,0
body,25,0
drawing,25,0
performance,25,0
system,25,0
aesthetic,23,0
archaeology,22,0
painted,22,0
photography,22,0
studies,22,0
tribal,22,0
united,22,0
architecture,21,0
important,21,0
contemporary,20,0
figure,20,0
historic,20,0
aesthetics,19,0
dance,18,0
gallery,18,0
good,18,0
historical,18,0
modern,18,0
theory,18,0
western,18,0
artwork,17,0
called,17,0
common,17,0
movement,17,0
net,17,0
number,17,0
research,17,0
state,17,0
created,16,0
english,16,0
graffiti,16,0
interdisciplinary,16,0
patron,16,0
physical,16,0
street,16,0
subject,16,0
archaeological,15,0
chicago,15,0
commercial,15,0
concept,15,0
conceptual,15,0
creative,15,0
criticism,15,0
defaultsort,15,0
digital,15,0
economic,15,0
edition,15,0
general,15,0
original,15,0
science,15,0
subjects,15,0
case,14,0
concerned,14,0
cost,14,0
europe,14,0
external,14,0
institutions,14,0
politics,14,0
private,14,0
referred,14,0
robert,14,0
series,14,0
theme,14,0
tradition,14,0
urban,14,0
william,14,0
academic,13,0
architectural,13,0
building,13,0
columbia,13,0
cultures,13,0
definition,13,0
ed,13,0
environmental,13,0
examples,13,0
government,13,0
hand,13,0
higher,13,0
individual,13,0
landscape,13,0
local,13,0
man,13,0
mfa,13,0
museums,13,0
paintings,13,0
product,13,0
september,13,0
small,13,0
students,13,0
style,13,0
thomas,13,0
video,13,0
walls,13,0
audience,12,0
congress,12,0
february,12,0
institute,12,0
involves,12,0
jewish,12,0
major,12,0
make,12,0
nature,12,0
object,12,0
online,12,0
piece,12,0
power,12,0
present,12,0
produced,12,0
production,12,0
products,12,0
reality,12,0
school,12,0
sense,12,0
sites,12,0
society,12,0
specific,12,0
spirit,12,0
studio,12,0
support,12,0
systems,12,0
abstract,11,0
areas,11,0
california,11,0
class,11,0
classical,11,0
context,11,0
designed,11,0
dictionary,11,0
drama,11,0
engineering,11,0
exhibition,11,0
experience,11,0
famous,11,0
free,11,0
fresco,11,0
goods,11,0
htm,11,0
includes,11,0
index,11,0
intangible,11,0
international,11,0
japan,11,0
kind,11,0
letters,11,0
making,11,0
mass,11,0
members,11,0
method,11,0
objects,11,0
oil,11,0
oxford,11,0
paint,11,0
places,11,0
play,11,0
related,11,0
renaissance,11,0
rome,11,0
schools,11,0
sector,11,0
show,11,0
similar,11,0
status,11,0
surface,11,0
themes,11,0
act,10,0
area,10,0
aspects,10,0
beauty,10,0
church,10,0
cinema,10,0
commonly,10,0
computer,10,0
crm,10,0
duchamp,10,0
expression,10,0
FALSE,10,0
field,10,0
great,10,0
https,10,0
images,10,0
independent,10,0
introduction,10,0
issue,10,0
kl,10,0
library,10,0
location,10,0
march,10,0
merit,10,0
motion,10,0
nbsp,10,0
needed,10,0
paul,10,0
peter,10,0
preservation,10,0
result,10,0
rivera,10,0
role,10,0
roman,10,0
royal,10,0
springer,10,0
technique,10,0
theater,10,0
ver,10,0
word,10,0
working,10,0
april,9,0
berlin,9,0
billy,9,0
british,9,0
business,9,0
calligraphy,9,0
canvas,9,0
col,9,0
collection,9,0
commission,9,0
companies,9,0
content,9,0
control,9,0
create,9,0
defined,9,0
degree,9,0
degrees,9,0
diego,9,0
distinction,9,0
early,9,0
effect,9,0
encyclopedia,9,0
engineers,9,0
european,9,0
experiments,9,0
folk,9,0
found,9,0
games,9,0
garden,9,0
industry,9,0
involved,9,0
issues,9,0
king,9,0
labour,9,0
language,9,0
late,9,0
ma,9,0
means,9,0
medium,9,0
northern,9,0
philosophy,9,0
pieces,9,0
plaster,9,0
pp,9,0
print,9,0
printed,9,0
printmaking,9,0
programs,9,0
quality,9,0
quote,9,0
reading,9,0
real,9,0
refer,9,0
refers,9,0
return,9,0
review,9,0
san,9,0
service,9,0
sociology,9,0
stories,9,0
syndrome,9,0
taste,9,0
techniques,9,0
writers,9,0
19th,8,0
britannica,8,0
buildings,8,0
center,8,0
change,8,0
chief,8,0
christian,8,0
citation,8,0
conference,8,0
countries,8,0
court,8,0
creating,8,0
describe,8,0
description,8,0
developed,8,0
dramatic,8,0
elements,8,0
end,8,0
fashion,8,0
films,8,0
financial,8,0
french,8,0
gifted,8,0
held,8,0
ideas,8,0
instance,8,0
invention,8,0
ireland,8,0
july,8,0
knowledge,8,0
led,8,0
literary,8,0
maria,8,0
methods,8,0
musical,8,0
natural,8,0
news,8,0
onepage,8,0
open,8,0
organization,8,0
painters,8,0
pavilion,8,0
printing,8,0
profit,8,0
program,8,0
project,8,0
reference,8,0
shakman,8,0
showpiece,8,0
site,8,0
source,8,0
star,8,0
stendhal,8,0
structure,8,0
text,8,0
today,8,0
typically,8,0
usage,8,0
village,8,0
volume,8,0
water,8,0
1960s,7,0
2nd,7,0
academia,7,0
academy,7,0
admissions,7,0
analysis,7,0
appreciation,7,0
arnold,7,0
baumol,7,0
bc,7,0
becker,7,0
broader,7,0
central,7,0
chieftains,7,0
communication,7,0
communities,7,0
courses,7,0
crafts,7,0
custom,7,0
development,7,0
di,7,0
east,7,0
england,7,0
fields,7,0
florence,7,0
foundation,7,0
frank,7,0
frequently,7,0
game,7,0
generally,7,0
glass,7,0
graphic,7,0
group,7,0
groups,7,0
house,7,0
idea,7,0
il,7,0
impact,7,0
included,7,0
income,7,0
indigenous,7,0
information,7,0
installation,7,0
intended,7,0
interest,7,0
items,7,0
jel,7,0
kerber,7,0
legislation,7,0
level,7,0
love,7,0
machine,7,0
martin,7,0
michael,7,0
mind,7,0
movie,7,0
opera,7,0
patrons,7,0
person,7,0
president,7,0
price,7,0
primarily,7,0
process,7,0
professional,7,0
projects,7,0
property,7,0
register,7,0
relationship,7,0
retrieved,7,0
sciences,7,0
section,7,0
shakespeare,7,0
side,7,0
south,7,0
space,7,0
stone,7,0
stub,7,0
terms,7,0
tile,7,0
tree,7,0
tweed,7,0
view,7,0
ways,7,0
west,7,0
wikipedia,7,0
writing,7,0
1990s,6,0
20th,6,0
america,6,0
anna,6,0
anthropology,6,0
anthropotechnic,6,0
appointments,6,0
archive,6,0
archives,6,0
artworks,6,0
association,6,0
august,6,0
bad,6,0
boston,6,0
capital,6,0
cases,6,0
centuries,6,0
cgi,6,0
chapter,6,0
choice,6,0
classification,6,0
coast,6,0
collections,6,0
critic,6,0
current,6,0
defacement,6,0
define,6,0
department,6,0
distribution,6,0
documents,6,0
due,6,0
emotion,6,0
environment,6,0
eric,6,0
establish,6,0
feast,6,0
figures,6,0
fountain,6,0
france,6,0
genres,6,0
give,6,0
gov,6,0
graduate,6,0
growth,6,0
hollywood,6,0
identity,6,0
immersion,6,0
india,6,0
industries,6,0
interactive,6,0
internet,6,0
item,6,0
joseph,6,0
keith,6,0
kinds,6,0
larger,6,0
latin,6,0
limited,6,0
lines,6,0
living,6,0
long,6,0
magazine,6,0
marcel,6,0
mark,6,0
markets,6,0
material,6,0
max,6,0
meaning,6,0
mexico,6,0
michelangelo,6,0
money,6,0
mosaic,6,0
muralists,6,0
ndash,6,0
notes,6,0
oak,6,0
office,6,0
offices,6,0
organizations,6,0
paris,6,0
period,6,0
poetry,6,0
positions,6,0
printsec,6,0
protection,6,0
rainer,6,0
reader,6,0
richard,6,0
rise,6,0
room,6,0
scholar,6,0
search,6,0
showing,6,0
size,6,0
special,6,0
specifically,6,0
summary,6,0
tend,6,0
tiles,6,0
top,6,0
traditions,6,0
type,6,0
universities,6,0
war,6,0
wiley,6,0
written,6,0
22cultural,5,0
accepted,5,0
activity,5,0
added,5,0
age,5,0
agencies,5,0
al,5,0
alexander,5,0
angeles,5,0
animal,5,0
animation,5,0
approaches,5,0
arabic,5,0
argued,5,0
artworld,5,0
australia,5,0
began,5,0
black,5,0
blackwell,5,0
career,5,0
centre,5,0
ceramic,5,0
characters,5,0
chinese,5,0
civil,5,0
civilization,5,0
classics,5,0
codes,5,0
colleges,5,0
colors,5,0
company,5,0
compared,5,0
completed,5,0
conservation,5,0
construction,5,0
conventions,5,0
copy,5,0
copyright,5,0
critics,5,0
damage,5,0
danto,5,0
decrees,5,0
demand,5,0
depiction,5,0
describes,5,0
details,5,0
directly,5,0
dq,5,0
earn,5,0
eastern,5,0
economy,5,0
edited,5,0
electronic,5,0
entertainment,5,0
established,5,0
eugene,5,0
evenings,5,0
existence,5,0
existing,5,0
family,5,0
federal,5,0
festival,5,0
focus,5,0
full,5,0
functional,5,0
golf,5,0
greek,5,0
henry,5,0
home,5,0
hours,5,0
howard,5,0
humans,5,0
importance,5,0
influence,5,0
influential,5,0
inside,5,0
interaction,5,0
interior,5,0
introduced,5,0
italian,5,0
jobs,5,0
jurisdiction,5,0
kontextkunst,5,0
land,5,0
langlois,5,0
latzke,5,0
lcoastpress,5,0
leader,5,0
liberal,5,0
line,5,0
los,5,0
low,5,0
lower,5,0
marriage,5,0
maya,5,0
mechanical,5,0
men,5,0
mexican,5,0
mit,5,0
model,5,0
mosque,5,0
movements,5,0
multiple,5,0
official,5,0
order,5,0
oriented,5,0
palace,5,0
park,5,0
participatory,5,0
parts,5,0
party,5,0
past,5,0
peoples,5,0
pepsi,5,0
perceived,5,0
performances,5,0
personal,5,0
phenomenon,5,0
philippines,5,0
picture,5,0
pigment,5,0
planning,5,0
point,5,0
portfolio,5,0
potential,5,0
practical,5,0
presented,5,0
primary,5,0
proportions,5,0
provide,5,0
publishing,5,0
quebec,5,0
realism,5,0
recent,5,0
recognized,5,0
regional,5,0
relational,5,0
religious,5,0
rich,5,0
rowman,5,0
scene,5,0
scholars,5,0
shape,5,0
short,5,0
significant,5,0
simply,5,0
single,5,0
smith,5,0
soul,5,0
sources,5,0
soviet,5,0
spaces,5,0
spirits,5,0
stanford,5,0
story,5,0
tangible,5,0
taylor,5,0
television,5,0
theories,5,0
things,5,0
toronto,5,0
tourism,5,0
traditionally,5,0
training,5,0
trompe,5,0
TRUE,5,0
unique,5,0
upper,5,0
upright,5,0
virtual,5,0
white,5,0
widely,5,0
wstitle,5,0
zaken,5,0
9th,4,0
ability,4,0
access,4,0
acra,4,0
action,4,0
actors,4,0
adams,4,0
adar,4,0
add,4,0
addition,4,0
advertising,4,0
africa,4,0
aimed,4,0
alan,4,0
allowed,4,0
americana,4,0
anthropotechnics,4,0
appoint,4,0
approach,4,0
archaeologists,4,0
artes,4,0
asp,4,0
aspx,4,0
assets,4,0
attached,4,0
attempt,4,0
authorlink,4,0
authors,4,0
bartolo,4,0
basis,4,0
battle,4,0
beginning,4,0
big,4,0
boss,4,0
bowen,4,0
br,4,0
bragg,4,0
brill,4,0
britain,4,0
broad,4,0
camera,4,0
carving,4,0
ceiling,4,0
centers,4,0
ceramics,4,0
chalk,4,0
characteristics,4,0
china,4,0
christiane,4,0
christopher,4,0
chronicle,4,0
chronology,4,0
classes,4,0
classic,4,0
colbegin,4,0
colend,4,0
collaboration,4,0
collaborations,4,0
colombian,4,0
commissioned,4,0
commissions,4,0
commons,4,0
concerns,4,0
conditions,4,0
contract,4,0
cook,4,0
corruption,4,0
craft,4,0
creation,4,0
criteria,4,0
critical,4,0
cut,4,0
da,4,0
dada,4,0
daily,4,0
day,4,0
dead,4,0
decorative,4,0
democratic,4,0
depicting,4,0
der,4,0
designs,4,0
determine,4,0
determined,4,0
detroit,4,0
dictionaryofeconomics,4,0
differences,4,0
dimension,4,0
dimensional,4,0
disambiguation,4,0
disciplines,4,0
display,4,0
distinguishing,4,0
div,4,0
diverse,4,0
document,4,0
dominated,4,0
dry,4,0
dynamic,4,0
eds,4,0
egg,4,0
encaustic,4,0
era,4,0
ericextsearch,4,0
es,4,0
essential,4,0
events,4,0
evidence,4,0
experienced,4,0
experts,4,0
fact,4,0
faile,4,0
features,4,0
find,4,0
fixed,4,0
folklore,4,0
fondation,4,0
formal,4,0
frescography,4,0
friends,4,0
frith,4,0
funded,4,0
gaps,4,0
gaze,4,0
gbs,4,0
genre,4,0
george,4,0
global,4,0
graves,4,0
ground,4,0
hall,4,0
helped,4,0
highly,4,0
historically,4,0
hudson,4,0
ideal,4,0
increased,4,0
individuals,4,0
info,4,0
ink,4,0
innovative,4,0
investment,4,0
jade,4,0
jealous,4,0
jos,4,0
jsp,4,0
judgment,4,0
juilliard,4,0
kairouan,4,0
kent,4,0
kerala,4,0
key,4,0
kurdish,4,0
kurdistan,4,0
largely,4,0
larry,4,0
laws,4,0
le,4,0
leonardo,4,0
list,4,0
live,4,0
lives,4,0
manav,4,0
mari,4,0
master,4,0
mechanic,4,0
mediavilla,4,0
medicine,4,0
medieval,4,0
metal,4,0
middle,4,0
mikhail,4,0
mirror,4,0
moli,4,0
moral,4,0
nechvatal,4,0
notable,4,0
noted,4,0
november,4,0
numpage,4,0
oakland,4,0
oeuvre,4,0
offers,4,0
oliver,4,0
oral,4,0
ordinary,4,0
orozco,4,0
palgrave,4,0
pay,4,0
pde2008,4,0
pdf,4,0
pennsylvania,4,0
phd,4,0
philadelphia,4,0
philip,4,0
photographs,4,0
photos,4,0
pictures,4,0
pl,4,0
policies,4,0
policy,4,0
portal,4,0
